locusName	Pfam	Panther	ec	KO	GO	arabi-defline
Phvul.007G112600	PF05938	PTHR31232,PTHR31232:SF5				Plant self-incompatibility protein S1 family
Phvul.007G189600	PF01657	PTHR32080,PTHR32080:SF9				plasmodesmata-located protein 3
Phvul.007G081200						
Phvul.007G081200						
Phvul.007G063900	PF01120	PTHR10030,PTHR10030:SF25	3.2.1.51	K01206	GO:0005975,GO:0004560	alpha-L-fucosidase 1
Phvul.007G011400	PF16078,PF16870,PF00676,PF02779	PTHR23152,PTHR23152:SF8	1.2.4.2	K00164	GO:0016624,GO:0008152,GO:0055114,GO:0030976,GO:0006099,GO:0004591	2-oxoglutarate dehydrogenase, E1 component
Phvul.007G158200	PF00125	PTHR23428		K11252	GO:0003677,GO:0000786	Histone superfamily protein
Phvul.007G176500	PF00646	PTHR24006			GO:0005515	RNI-like superfamily protein
Phvul.007G165133	PF12171	PTHR10593,PTHR10593:SF34				indeterminate(ID)-domain 2
Phvul.007G000500		PTHR31762,PTHR31762:SF5				
Phvul.007G000500		PTHR31762,PTHR31762:SF5				
Phvul.007G090400	PF13424	PTHR26312,PTHR26312:SF66				Tetratricopeptide repeat (TPR)-like superfamily protein
Phvul.007G090901		PTHR13890,PTHR13890:SF8				magnesium transporter 7
Phvul.007G196200	PF01789	PTHR31407,PTHR31407:SF16			GO:0019898,GO:0015979,GO:0009654,GO:0009523,GO:0005509	Photosystem II reaction center PsbP family protein
Phvul.007G220500		PTHR36063				
Phvul.007G110600	PF04674	PTHR31279,PTHR31279:SF9				EXORDIUM like 5
Phvul.007G278000		PTHR33264,PTHR33264:SF5				
Phvul.007G059000						
Phvul.007G075700	PF00005,PF01061	PTHR19241,PTHR19241:SF290			GO:0016887,GO:0005524,GO:0016020	ABC-2 type transporter family protein
Phvul.007G075700	PF00005	PTHR19241,PTHR19241:SF290			GO:0016887,GO:0005524	ABC-2 type transporter family protein
Phvul.007G052250	PF00240	PTHR10621,PTHR10621:SF5			GO:0005515	Ubiquitin-like superfamily protein
Phvul.007G266800	PF00319	PTHR11945,PTHR11945:SF185			GO:0046983,GO:0003677	AGAMOUS-like 62
Phvul.007G239000	PF05060	PTHR12871,PTHR12871:SF0	2.4.1.143	K00736	GO:0016021,GO:0009312,GO:0008455,GO:0005795	beta-1,2-N-acetylglucosaminyltransferase II
Phvul.007G082400	PF00856	PTHR22884	2.1.1.43		GO:0005515	SET domain group 26
Phvul.007G064200	PF07714,PF00069	PTHR27003,PTHR27003:SF86	2.7.11.1		GO:0006468,GO:0004672,GO:0005524	Protein kinase superfamily protein
Phvul.007G202700	PF05195,PF00557	PTHR10804,PTHR10804:SF17	3.4.11.9	K01262	GO:0030145,GO:0004177	Metallopeptidase M24 family protein
Phvul.007G052500	PF01657,PF07714	PTHR27002,PTHR27002:SF122	2.7.11.1		GO:0006468,GO:0004672	cysteine-rich RLK (RECEPTOR-like protein kinase) 29
Phvul.007G188800	PF13535,PF00731	PTHR11609,PTHR11609:SF5	4.1.1.21	K11808	GO:0006189	phosphoribosylaminoimidazole carboxylase, putative / AIR carboxylase, putative
Phvul.007G118100	PF03106	PTHR31221,PTHR31221:SF35			GO:0043565,GO:0006355,GO:0003700	WRKY DNA-binding protein 2
Phvul.007G189000		PTHR33592				
Phvul.007G236800	PF00544	PTHR31683,PTHR31683:SF20	4.2.2.2	K01728		Pectin lyase-like superfamily protein
Phvul.007G101500	PF04101	PTHR12867	2.4.1.141	K07432	GO:0016758	glycosyltransferase family protein 28
Phvul.007G155600		PTHR23273				
Phvul.007G270100	PF00179	PTHR24067,PTHR24067:SF117	6.3.2.19	K10704		ubiquitin E2 variant 1D-4
Phvul.007G000700	PF00378	PTHR11941,PTHR11941:SF43		K12663	GO:0008152,GO:0003824	delta(3,5),delta(2,4)-dienoyl-CoA isomerase 1
Phvul.007G128800	PF05514	PTHR31474,PTHR31474:SF4				HR-like lesion-inducing protein-related
Phvul.007G188200	PF07939	PTHR31865,PTHR31865:SF3				Protein of unknown function (DUF1685)
Phvul.007G076475	PF00295	PTHR31375,PTHR31375:SF37	3.2.1.15	K01213	GO:0005975,GO:0004650	Pectin lyase-like superfamily protein
Phvul.007G244200	PF12752,PF01424	PTHR15672,PTHR15672:SF15			GO:0003676	Single-stranded nucleic acid binding R3H protein
Phvul.007G024200						
Phvul.007G152700		PTHR34120,PTHR34120:SF2	2.7.11.17			
Phvul.007G114100	PF00628	PTHR15856,PTHR15856:SF29			GO:0005515	RING/FYVE/PHD zinc finger superfamily protein
Phvul.007G114100	PF00628	PTHR15856,PTHR15856:SF29			GO:0005515	RING/FYVE/PHD zinc finger superfamily protein
Phvul.007G191800	PF05817	PTHR12640,PTHR12640:SF0	2.4.99.18	K12667	GO:0016021,GO:0008250,GO:0006487	ribophorin II (RPN2) family protein
Phvul.007G243300		PTHR31469				
Phvul.007G007600		PTHR35630				
Phvul.007G208500	PF00010	PTHR12565,PTHR12565:SF178		K12126	GO:0046983	phytochrome interacting factor 3
Phvul.007G260300	PF00069,PF00139	PTHR27007,PTHR27007:SF56	2.7.11.1		GO:0006468,GO:0005524,GO:0004672,GO:0030246	Concanavalin A-like lectin protein kinase family protein
Phvul.007G215500	PF10584,PF00227	PTHR11599,PTHR11599:SF14	3.4.25.1	K02729	GO:0019773,GO:0006511,GO:0004175,GO:0051603,GO:0005839,GO:0004298	20S proteasome alpha subunit E2
Phvul.007G278100	PF07224	PTHR33428,PTHR33428:SF1	3.1.1.14	K08099	GO:0047746,GO:0015996	chlorophyllase 2
Phvul.007G192300	PF04564,PF00514	PTHR23315,PTHR23315:SF119	6.3.2.19		GO:0016567,GO:0004842,GO:0005515	ARM repeat superfamily protein
Phvul.007G015800	PF13639	PTHR14155,PTHR14155:SF166		K19045	GO:0008270,GO:0005515	RING/U-box superfamily protein
Phvul.007G117500	PF00996	PTHR11787,PTHR11787:SF10		K17255		RAB GDP dissociation inhibitor 2
Phvul.007G017500	PF07690	PTHR23504,PTHR23504:SF36			GO:0055085,GO:0016021	Major facilitator superfamily protein
Phvul.007G200100	PF12023	PTHR33193,PTHR33193:SF3				Protein of unknown function (DUF3511)
Phvul.007G198400	PF00646,PF14299	PTHR32278,PTHR32278:SF2			GO:0005515	phloem protein 2-B15
Phvul.007G015100	PF10238	PTHR15967				
Phvul.007G015100	PF10238	PTHR15967				
Phvul.007G015100	PF10238	PTHR15967				
Phvul.007G015100	PF10238	PTHR15967				
Phvul.007G015100	PF10238	PTHR15967				
Phvul.007G241800	PF00847	PTHR31190,PTHR31190:SF21			GO:0006355,GO:0003700	Integrase-type DNA-binding superfamily protein
Phvul.007G116075	PF08541	PTHR31561,PTHR31561:SF25	2.3.1.199,2.3.1.119		GO:0016747,GO:0008610,GO:0016020,GO:0006633	3-ketoacyl-CoA synthase 11
Phvul.007G045400	PF00331	PTHR31490,PTHR31490:SF18	3.2.1.8		GO:0005975,GO:0004553	Glycosyl hydrolase family 10 protein
Phvul.007G001300	PF02594	PTHR13420,PTHR13420:SF6		K09131		Protein of unknown function (DUF167)
Phvul.007G025300	PF01169	PTHR12608			GO:0016020	Uncharacterized protein family (UPF0016)
Phvul.007G025300	PF01169	PTHR12608			GO:0016020	Uncharacterized protein family (UPF0016)
Phvul.007G021200	PF00288	PTHR10977,PTHR10977:SF3	4.1.1.33	K01597	GO:0005524,GO:0016831,GO:0008299	GHMP kinase family protein
Phvul.007G173700	PF03372	PTHR11200,PTHR11200:SF159				DNAse I-like superfamily protein
Phvul.007G182000						
Phvul.007G275700	PF00045					
Phvul.007G093800	PF08551	PTHR13377,PTHR13377:SF4			GO:0016021,GO:0006890	rhomboid protein-related
Phvul.007G083600	PF00246	PTHR11532,PTHR11532:SF54	3.4.17.22	K07752	GO:0008270,GO:0006508,GO:0004181	carboxypeptidase D, putative
Phvul.007G083600	PF10994	PTHR11532,PTHR11532:SF54	3.4.17.22			carboxypeptidase D, putative
Phvul.007G037500	PF13812,PF13041	PTHR24015,PTHR24015:SF261				Tetratricopeptide repeat (TPR)-like superfamily protein
Phvul.007G084500		PTHR35706				
Phvul.007G158300		PTHR36377,PTHR36377:SF1				
Phvul.007G158300		PTHR36377,PTHR36377:SF1				
Phvul.007G158300		PTHR36377,PTHR36377:SF1				
Phvul.007G158300		PTHR36377,PTHR36377:SF1				
Phvul.007G158300		PTHR36377,PTHR36377:SF1				
Phvul.007G054400	PF00135	PTHR23024,PTHR23024:SF193	4.2.1.105,3.1.1.1			alpha/beta-Hydrolases superfamily protein
Phvul.007G020100	PF03650	PTHR14154,PTHR14154:SF3			GO:0006850,GO:0005743	Uncharacterised protein family (UPF0041)
Phvul.007G167300	PF00400,PF09384	PTHR19924,PTHR19924:SF26		K14549	GO:0005515,GO:0006364,GO:0005730	transducin family protein / WD-40 repeat family protein
Phvul.007G189800	PF13410,PF13409	PTHR32419,PTHR32419:SF21		K07393	GO:0005515	Glutathione S-transferase family protein
Phvul.007G045600	PF08477	PTHR11711,PTHR11711:SF178		K07955	GO:0007264,GO:0005525	ADP-ribosylation factor-like A1C
Phvul.007G045600	PF08477	PTHR11711,PTHR11711:SF178			GO:0007264,GO:0005525	ADP-ribosylation factor-like A1C
Phvul.007G045600	PF00071	PTHR11711,PTHR11711:SF178			GO:0007264,GO:0005525	ADP-ribosylation factor-like A1C
Phvul.007G168300	PF13920	PTHR10044,PTHR10044:SF98				RING/U-box superfamily protein
Phvul.007G168300	PF13920	PTHR10044,PTHR10044:SF98				RING/U-box superfamily protein
Phvul.007G168300	PF13920	PTHR10044,PTHR10044:SF98				RING/U-box superfamily protein
Phvul.007G056500	PF02727,PF02728,PF01179	PTHR10638,PTHR10638:SF35	1.4.3.21	K00276	GO:0055114,GO:0048038,GO:0009308,GO:0008131,GO:0005507	Copper amine oxidase family protein
Phvul.007G215800	PF00249	PTHR10641,PTHR10641:SF595		K09422		myb domain protein 12
Phvul.007G227600	PF12327,PF00091	PTHR30314,PTHR30314:SF13	3.6.5.6	K03531	GO:0003924	Tubulin/FtsZ family protein
Phvul.007G243500	PF05773	PTHR24068	6.3.2.19	K06689	GO:0005515	ubiquitin-conjugating enzyme 28
Phvul.007G261400	PF00225	PTHR24115,PTHR24115:SF70	3.6.4.4	K11498	GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Phvul.007G071400	PF00067	PTHR24282,PTHR24282:SF15			GO:0055114,GO:0020037,GO:0016705,GO:0005506	cytochrome P450, family 715, subfamily A, polypeptide 1
Phvul.007G000300	PF10063	PTHR36716,PTHR36716:SF2				
Phvul.007G226400	PF14226,PF03171	PTHR10209,PTHR10209:SF152	1.14.11.9		GO:0055114,GO:0016491	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Phvul.007G018900	PF02298	PTHR33021,PTHR33021:SF24			GO:0009055	Cupredoxin superfamily protein
Phvul.007G246100						
Phvul.007G244066						
Phvul.007G092700	PF11712	PTHR31394,PTHR31394:SF1				
Phvul.007G207500		PTHR35500,PTHR35500:SF1				
Phvul.007G207500		PTHR35500,PTHR35500:SF1				
Phvul.007G207500		PTHR35500,PTHR35500:SF1				
Phvul.007G041400	PF14498	PTHR31084,PTHR31084:SF0	3.2.1.51	K15923		1,2-alpha-L-fucosidases
Phvul.007G269600		PTHR34569,PTHR34569:SF2				
Phvul.007G057000	PF00069	PTHR13902,PTHR13902:SF70	2.7.11.1	K08867	GO:0006468,GO:0005524,GO:0004672	with no lysine (K) kinase 1
Phvul.007G229500	PF07883	PTHR31238,PTHR31238:SF48				RmlC-like cupins superfamily protein
Phvul.007G106500	PF06825	PTHR19424,PTHR19424:SF0				heat shock factor binding protein
Phvul.007G048700	PF01657,PF07714	PTHR27002,PTHR27002:SF122	2.7.11.1		GO:0006468,GO:0004672	cysteine-rich RLK (RECEPTOR-like protein kinase) 29
Phvul.007G162900	PF14374,PF00573	PTHR19431		K02930	GO:0006412,GO:0005840,GO:0003735	Ribosomal protein L4/L1 family
Phvul.007G022000		PTHR31096,PTHR31096:SF14				ACT domain-containing protein
Phvul.007G262200	PF00149	PTHR11668,PTHR11668:SF287	3.1.3.16	K04382	GO:0016787	protein phosphatase 2A-4
Phvul.007G262200	PF00149	PTHR11668,PTHR11668:SF287	3.1.3.16	K04382	GO:0016787	protein phosphatase 2A-4
Phvul.007G262200	PF00149	PTHR11668,PTHR11668:SF287	3.1.3.16	K04382	GO:0016787	protein phosphatase 2A-4
Phvul.007G262200	PF00149	PTHR11668,PTHR11668:SF287	3.1.3.16	K04382	GO:0016787	protein phosphatase 2A-4
Phvul.007G185800	PF01282	PTHR10496		K02974	GO:0006412,GO:0005840,GO:0005622,GO:0003735	Ribosomal protein S24e family protein
Phvul.007G230600	PF14416,PF13839	PTHR32285,PTHR32285:SF53				TRICHOME BIREFRINGENCE-LIKE 8
Phvul.007G251000	PF00201	PTHR11926,PTHR11926:SF276	2.4.2.40	K13494	GO:0016758,GO:0008152	UDP-Glycosyltransferase superfamily protein
Phvul.007G001000	PF07969	PTHR11271,PTHR11271:SF7	3.5.4.28,3.5.4.31			
Phvul.007G203400	PF01501	PTHR11183,PTHR11183:SF59	2.4.1.123	K18819	GO:0016757	galactinol synthase 2
Phvul.007G246700	PF04043,PF01095	PTHR31707,PTHR31707:SF38	3.1.1.11	K01051	GO:0004857,GO:0042545,GO:0030599,GO:0005618	Plant invertase/pectin methylesterase inhibitor superfamily
Phvul.007G159500	PF14383,PF12552,PF14309	PTHR21726,PTHR21726:SF49				
Phvul.007G159500	PF14383,PF12552,PF14309	PTHR21726,PTHR21726:SF49				
Phvul.007G159500	PF14383,PF12552,PF14309	PTHR21726,PTHR21726:SF49				
Phvul.007G059500						
Phvul.007G172300	PF01734	PTHR32241,PTHR32241:SF5			GO:0006629	PATATIN-like protein 9
Phvul.007G253000	PF01428	PTHR14677,PTHR14677:SF14			GO:0008270	zinc finger (C2H2 type, AN1-like) family protein
Phvul.007G049200	PF14244,PF01657	PTHR32099,PTHR32099:SF4				cysteine-rich RLK (RECEPTOR-like protein kinase) 29
Phvul.007G049200	PF01657	PTHR32099,PTHR32099:SF4				cysteine-rich RLK (RECEPTOR-like protein kinase) 29
Phvul.007G213550	PF04043	PTHR31707			GO:0004857	Plant invertase/pectin methylesterase inhibitor superfamily protein
Phvul.007G108200	PF04852	PTHR31165,PTHR31165:SF13				Protein of unknown function (DUF640)
Phvul.007G108200	PF04852	PTHR31165,PTHR31165:SF13				Protein of unknown function (DUF640)
Phvul.007G007800	PF09273,PF00856	PTHR13271,PTHR13271:SF11	2.1.1.43	K19199	GO:0005515	SET domain-containing protein
Phvul.007G064500	PF00069	PTHR27001,PTHR27001:SF139	2.7.10.2		GO:0006468,GO:0005524,GO:0004672	Protein kinase superfamily protein
Phvul.007G171000	PF01657	PTHR32080,PTHR32080:SF10				receptor-like protein kinase-related family protein
Phvul.007G013300	PF13515	PTHR31086,PTHR31086:SF2			GO:0015743	aluminum-activated, malate transporter 12
Phvul.007G006600	PF02780,PF02779,PF00456	PTHR11624,PTHR11624:SF81	2.2.1.2,2.2.1.1	K00615	GO:0008152,GO:0003824	Transketolase
Phvul.007G167400	PF13854,PF00149	PTHR11668,PTHR11668:SF228	3.1.3.16	K01090	GO:0016787,GO:0009742,GO:0004721	BRI1 suppressor 1 (BSU1)-like 1
Phvul.007G184400	PF00400	PTHR19862,PTHR19862:SF14		K15361	GO:0005515	Transducin/WD40 repeat-like superfamily protein
Phvul.007G184400	PF00400	PTHR19862,PTHR19862:SF14		K15361	GO:0005515	Transducin/WD40 repeat-like superfamily protein
Phvul.007G184400	PF00400	PTHR19862,PTHR19862:SF14			GO:0005515	Transducin/WD40 repeat-like superfamily protein
Phvul.007G184400	PF00400	PTHR19862,PTHR19862:SF14			GO:0005515	Transducin/WD40 repeat-like superfamily protein
Phvul.007G212700		PTHR34188,PTHR34188:SF1				
Phvul.007G212700		PTHR34188,PTHR34188:SF1				
Phvul.007G223500	PF07714,PF14381	PTHR23257,PTHR23257:SF384	2.7.11.1	K14510	GO:0006468,GO:0004672	Protein kinase superfamily protein
Phvul.007G186500	PF03096	PTHR11034,PTHR11034:SF24		K18266		N-MYC downregulated-like 1
Phvul.007G211100	PF00141	PTHR31235,PTHR31235:SF68	1.11.1.7	K00430	GO:0055114,GO:0020037,GO:0006979,GO:0004601	Peroxidase superfamily protein
Phvul.007G045500	PF00331	PTHR31490,PTHR31490:SF18	3.2.1.8		GO:0005975,GO:0004553	Glycosyl hydrolase family 10 protein
Phvul.007G173600	PF00190	PTHR31189,PTHR31189:SF3			GO:0045735	cupin family protein
Phvul.007G087100	PF03016	PTHR11062,PTHR11062:SF60	2.4.2.41			Exostosin family protein
Phvul.007G272500	PF04535	PTHR32021,PTHR32021:SF5				Uncharacterised protein family (UPF0497)
Phvul.007G275800	PF00045					
Phvul.007G224700	PF14299	PTHR31960,PTHR31960:SF7				phloem protein 2-A15
Phvul.007G224700	PF14299	PTHR31960,PTHR31960:SF7				phloem protein 2-A15
Phvul.007G158500	PF00025	PTHR24073,PTHR24073:SF584	3.6.5.2	K07901	GO:0005525	RAB GTPase homolog 8
Phvul.007G143350	PF05064	PTHR12084,PTHR12084:SF0		K14306	GO:0017056,GO:0005643	structural constituent of nuclear pore
Phvul.007G177200	PF00070,PF02852	PTHR22912,PTHR22912:SF135	1.8.1.7	K00383	GO:0055114,GO:0016491,GO:0045454	glutathione reductase
Phvul.007G255800		PTHR34672,PTHR34672:SF2				
Phvul.007G115900		PTHR24078,PTHR24078:SF219				DNAJ heat shock N-terminal domain-containing protein
Phvul.007G241300	PF13646,PF00069	PTHR22983,PTHR22983:SF6	2.7.11.1	K06228	GO:0006468,GO:0005524,GO:0004672	Protein kinase family protein with ARM repeat domain
Phvul.007G241300	PF13646,PF00069	PTHR22983,PTHR22983:SF6	2.7.11.1	K06228	GO:0006468,GO:0005524,GO:0004672	Protein kinase family protein with ARM repeat domain
Phvul.007G096600	PF07714	PTHR27001,PTHR27001:SF134	2.7.11.1		GO:0006468,GO:0004672	Protein kinase superfamily protein
Phvul.007G057700	PF14432,PF01535,PF13041	PTHR24015,PTHR24015:SF116				Pentatricopeptide repeat (PPR) superfamily protein
Phvul.007G240600	PF00081,PF02777	PTHR11404,PTHR11404:SF24	1.15.1.1	K04564	GO:0055114,GO:0046872,GO:0006801,GO:0004784	Fe superoxide dismutase 2
Phvul.007G240600	PF00081,PF02777	PTHR11404,PTHR11404:SF24	1.15.1.1	K04564	GO:0055114,GO:0046872,GO:0006801,GO:0004784	Fe superoxide dismutase 2
Phvul.007G240600	PF02777,PF00081	PTHR11404,PTHR11404:SF24	1.15.1.1	K04564	GO:0055114,GO:0046872,GO:0006801,GO:0004784	Fe superoxide dismutase 2
Phvul.007G240600	PF00081,PF02777	PTHR11404,PTHR11404:SF24	1.15.1.1		GO:0055114,GO:0046872,GO:0006801,GO:0004784	Fe superoxide dismutase 2
Phvul.007G240600	PF02777,PF00081	PTHR11404,PTHR11404:SF24	1.15.1.1		GO:0055114,GO:0046872,GO:0006801,GO:0004784	Fe superoxide dismutase 2
Phvul.007G240600	PF00081,PF02777	PTHR11404,PTHR11404:SF24	1.15.1.1		GO:0055114,GO:0046872,GO:0006801,GO:0004784	Fe superoxide dismutase 2
Phvul.007G240600	PF00081,PF02777	PTHR11404,PTHR11404:SF24	1.15.1.1		GO:0055114,GO:0046872,GO:0006801,GO:0004784	Fe superoxide dismutase 2
Phvul.007G240600	PF00081,PF02777	PTHR11404,PTHR11404:SF24	1.15.1.1		GO:0055114,GO:0046872,GO:0006801,GO:0004784	Fe superoxide dismutase 2
Phvul.007G168000	PF00069	PTHR27001,PTHR27001:SF54	2.7.11.1		GO:0006468,GO:0005524,GO:0004672	Protein kinase family protein
Phvul.007G263100	PF16880,PF12763,PF00350	PTHR11216,PTHR11216:SF73		K12483		EPS15 homology domain 1
Phvul.007G220100		PTHR37215				
Phvul.007G245900						
Phvul.007G270600	PF06203	PTHR31717,PTHR31717:SF15			GO:0005515	CCT motif family protein
Phvul.007G270600	PF06203	PTHR31717,PTHR31717:SF15			GO:0005515	CCT motif family protein
Phvul.007G249900	PF00612,PF13178	PTHR32295,PTHR32295:SF41			GO:0005515	IQ-domain 12
Phvul.007G061100		PTHR33881,PTHR33881:SF4				
Phvul.007G270300		PTHR33177				
Phvul.007G214800	PF00582	PTHR31964,PTHR31964:SF52			GO:0006950	Adenine nucleotide alpha hydrolases-like superfamily protein
Phvul.007G245100	PF00270	PTHR24031,PTHR24031:SF283	3.6.4.13		GO:0005524,GO:0003676	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Phvul.007G163800		PTHR34224,PTHR34224:SF4				ROP interactive partner 3
Phvul.007G163800		PTHR34224,PTHR34224:SF4				ROP interactive partner 3
Phvul.007G163800		PTHR34224,PTHR34224:SF4				ROP interactive partner 3
Phvul.007G163800		PTHR34224,PTHR34224:SF4				ROP interactive partner 3
Phvul.007G142600	PF00042	PTHR22924,PTHR22924:SF39			GO:0020037,GO:0019825	haemoglobin 2
Phvul.007G038900		PTHR14154,PTHR14154:SF18				stress enhanced protein 1
Phvul.007G038900		PTHR14154,PTHR14154:SF18				stress enhanced protein 1
Phvul.007G032800	PF00324	PTHR11785,PTHR11785:SF367			GO:0055085,GO:0016020,GO:0006810,GO:0015171,GO:0003333	bidirectional amino acid transporter 1
Phvul.007G032800	PF00324	PTHR11785,PTHR11785:SF367			GO:0055085,GO:0016020,GO:0006810,GO:0015171,GO:0003333	bidirectional amino acid transporter 1
Phvul.007G271600	PF04043	PTHR31707			GO:0004857	pectin methylesterase inhibitor 1
Phvul.007G150400	PF00180	PTHR11835	1.1.1.41	K00030	GO:0055114,GO:0016616,GO:0051287,GO:0000287	isocitrate dehydrogenase V
Phvul.007G165700	PF00462	PTHR10168,PTHR10168:SF81	1.8.1.9	K03676	GO:0045454,GO:0015035,GO:0009055	Thioredoxin superfamily protein
Phvul.007G197200	PF00838	PTHR11991				translationally controlled tumor protein
Phvul.007G007300	PF16573,PF06807,PF16575	PTHR12755		K14399	GO:0031124	CLP-similar protein 3
Phvul.007G192500		PTHR12383,PTHR12383:SF5	3.4.21.89		GO:0016020,GO:0008236,GO:0006508	Peptidase S24/S26A/S26B/S26C family protein
Phvul.007G192500		PTHR12383,PTHR12383:SF5	3.4.21.89		GO:0016020,GO:0008236,GO:0006508	Peptidase S24/S26A/S26B/S26C family protein
Phvul.007G187500	PF00010	PTHR16223,PTHR16223:SF38			GO:0046983	basic helix-loop-helix (bHLH) DNA-binding superfamily protein
Phvul.007G255000	PF13921	PTHR21717,PTHR21717:SF18				RING/FYVE/PHD zinc finger superfamily protein
Phvul.007G255000		PTHR21717,PTHR21717:SF18	3.6.4.12			RING/FYVE/PHD zinc finger superfamily protein
Phvul.007G276700	PF00045					
Phvul.007G069400	PF00249	PTHR10641,PTHR10641:SF622		K09422		myb domain protein 17
Phvul.007G069400	PF00249	PTHR10641,PTHR10641:SF622		K09422		myb domain protein 17
Phvul.007G151500	PF00194	PTHR18952,PTHR18952:SF100	4.2.1.1	K01674		alpha carbonic anhydrase 7
Phvul.007G069300	PF13774	PTHR21136,PTHR21136:SF97		K08517		SNARE-like superfamily protein
Phvul.007G069300	PF13774	PTHR21136,PTHR21136:SF97		K08517		SNARE-like superfamily protein
Phvul.007G069300	PF13774	PTHR21136,PTHR21136:SF97		K08517		SNARE-like superfamily protein
Phvul.007G069300	PF13774	PTHR21136,PTHR21136:SF97				SNARE-like superfamily protein
Phvul.007G069300	PF13774	PTHR21136,PTHR21136:SF97				SNARE-like superfamily protein
Phvul.007G069300	PF13774	PTHR21136,PTHR21136:SF97				SNARE-like superfamily protein
Phvul.007G244750	PF00646	PTHR31482,PTHR31482:SF3			GO:0005515	F-box family protein
Phvul.007G005200		PTHR34484,PTHR34484:SF2				PRLI-interacting factor, putative
Phvul.007G274000	PF00248	PTHR11732,PTHR11732:SF255				NAD(P)-linked oxidoreductase superfamily protein
Phvul.007G274000	PF00248	PTHR11732,PTHR11732:SF255				NAD(P)-linked oxidoreductase superfamily protein
Phvul.007G076000	PF12937	PTHR20995,PTHR20995:SF21			GO:0005515	F-box family protein
Phvul.007G235800	PF00004	PTHR23389,PTHR23389:SF3		K11269	GO:0005524	P-loop containing nucleoside triphosphate hydrolases superfamily protein
